9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,9.04092e-028,
8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,8.28672e-028,
7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,7.76751e-028,
7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,7.22433e-028,
6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,6.77797e-028,
6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,6.35089e-028,
6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,6.01803e-028,
5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,5.76593e-028,
5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,5.31209e-028,
4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,4.97377e-028,
4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,4.69905e-028,
4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,4.3737e-028,
7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,7.82414e-014,
4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,4.33715e-028,
4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,4.05404e-028,
3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,3.85358e-028,
3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,3.81803e-028,
3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,3.60998e-028,
3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,3.45511e-028,
3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,3.30335e-028,
3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,3.20635e-028,
3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,3.09964e-028,
2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,2.94512e-028,
2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,2.87501e-028,
2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,2.90591e-028,
2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,2.74332e-028,
2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,2.61308e-028,
2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,2.57689e-028,
2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,2.10823e-015,
2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,2.39748e-028,
2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,2.28027e-028,
2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,2.30657e-028,
2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,2.66119e-028,
2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,2.37371e-028,
2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,2.60847e-028,
2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,2.19709e-028,
2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,2.15764e-028,
1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,1.98906e-028,
2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,2.00248e-028,
2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,2.01189e-028,
1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,1.99957e-028,
1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,1.97575e-028,
2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,2.03747e-028,
1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,1.82405e-028,
4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,4.1172e-017,
1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,1.78648e-028,
2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,2.00242e-028,
1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,1.77703e-028,
1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,1.69379e-028,
1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,1.93238e-028,
1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,1.98817e-028,
1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,1.69062e-028,
1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,1.71345e-028,
1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,1.7356e-028,
1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,1.75332e-028,
1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,1.71783e-028,
1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,1.7703e-028,
2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,2.06412e-028,
3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,3.16567e-028,
1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,1.58265e-028,
4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,4.21662e-016,
1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,1.45463e-028,
1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,1.73167e-028,
1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,1.66857e-028,
1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,1.59437e-028,
1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,1.61264e-028,
1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,1.655e-028,
1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,1.72456e-028,
1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,1.60268e-028,
1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,1.46551e-028,
1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,1.58097e-028,
1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,1.75786e-028,
1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,1.51385e-028,
1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,1.64281e-028,
1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,1.65029e-028,
2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,2.14723e-028,
3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,3.30011e-015,
2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,2.57357e-028,
1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,1.34595e-028,
1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,1.61531e-028,
1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,1.67207e-028,
3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,3.40769e-028,
2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,2.19744e-028,
1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,1.83131e-028,
1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,1.99079e-028,
1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,1.72025e-028,
1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,1.75308e-028,
1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,1.64927e-028,
1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,1.79585e-028,
1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,1.66421e-028,
1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,1.71338e-028,
1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,1.683e-028,
1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,1.00149e-014,
1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,1.9411e-028,
2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,2.41593e-028,
1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,1.97098e-028,
