-1.8624e-014,3.73863e-011,2.64984e-011,2.64243e-011,3.74831e-011,-9.27869e-014,2.64804e-011,-2.66193e-011,-5.78704e-014,-3.76174e-011,-2.65973e-011,-2.6615e-011,-3.75535e-011,-3.59157e-014,-2.65391e-011,2.65225e-011,5.51503e-014,3.75247e-011,2.66129e-011,2.65601e-011,3.76456e-011,4.76286e-014,2.66867e-011,-2.65004e-011,2.01117e-013,-3.74925e-011,-2.62917e-011,-2.65246e-011,-3.72633e-011,-2.04003e-014,-2.62865e-011,2.64892e-011,2.16688e-013,3.74689e-011,2.67361e-011,2.64594e-011,3.77386e-011,-8.90121e-014,2.67088e-011,-2.6639e-011,1.52378e-013,-3.76419e-011,-2.64027e-011,-2.66744e-011,-3.74498e-011,-1.46827e-013,-2.65329e-011,2.63856e-011,
2.60881e-011,-2.11497e-014,9.99922e-012,-2.41474e-011,-1.84313e-011,-1.8501e-011,-2.41008e-011,9.91221e-012,-5.66214e-015,2.60225e-011,2.4099e-011,9.92958e-012,1.84487e-011,-1.85123e-011,-1.00016e-011,-2.41869e-011,-2.61302e-011,-6.59195e-014,-1.00336e-011,2.40868e-011,1.84225e-011,1.84565e-011,2.40912e-011,-9.96997e-012,6.85563e-015,-2.60589e-011,-2.40957e-011,-9.93888e-012,-1.84305e-011,1.84822e-011,9.99048e-012,2.41097e-011,2.60739e-011,2.3398e-014,9.95667e-012,-2.404e-011,-1.84816e-011,-1.83685e-011,-2.41241e-011,1.00804e-011,-2.13718e-015,2.61919e-011,2.41147e-011,1.00992e-011,1.84729e-011,-1.83505e-011,-9.94546e-012,-2.40119e-011,
-2.63678e-014,-2.03418e-011,-2.03456e-011,-1.07969e-014,-1.22957e-014,2.03059e-011,2.03148e-011,-3.46945e-015,1.35725e-014,-2.0356e-011,-2.03275e-011,-5.86198e-014,-8.0963e-014,2.02662e-011,2.02154e-011,2.498e-014,-5.73708e-014,-2.02104e-011,-2.03188e-011,1.04527e-013,4.14946e-014,2.03233e-011,2.02986e-011,-5.42344e-014,-9.77829e-014,-2.03478e-011,-2.04431e-011,4.3382e-014,-1.07137e-013,2.04209e-011,2.02825e-011,1.26538e-013,4.75453e-014,-2.02597e-011,-2.02791e-011,-3.83304e-014,-7.17204e-014,2.02691e-011,2.01976e-011,2.83384e-014,-6.41709e-014,-2.01769e-011,-2.0275e-011,1.14325e-013,1.13048e-013,2.03317e-011,2.04047e-011,-6.20337e-014,
-1.67669e-011,-8.79852e-015,6.43091e-012,1.54979e-011,1.18709e-011,-1.18669e-011,-1.55008e-011,-6.41828e-012,3.10862e-015,1.67945e-011,1.55093e-011,-6.42358e-012,-1.18544e-011,-1.18638e-011,-6.41331e-012,1.54987e-011,1.6778e-011,-3.14193e-014,-6.4336e-012,-1.55433e-011,-1.18467e-011,1.18299e-011,1.55046e-011,6.37951e-012,-5.7454e-015,-1.68144e-011,-1.55138e-011,6.40299e-012,1.1859e-011,1.18623e-011,6.46924e-012,-1.55085e-011,-1.67533e-011,-2.90046e-014,6.39686e-012,1.54597e-011,1.18597e-011,-1.19227e-011,-1.54678e-011,-6.48565e-012,2.64233e-014,1.67085e-011,1.55432e-011,-6.45076e-012,-1.18356e-011,-1.18891e-011,-6.41162e-012,1.54656e-011,
-8.49321e-015,1.46797e-011,1.01878e-011,-9.94563e-012,-1.44356e-011,2.51327e-013,1.01665e-011,1.0479e-011,5.59552e-014,-1.4136e-011,-1.01776e-011,1.03928e-011,1.43738e-011,2.89879e-013,-1.01443e-011,-9.88482e-012,4.78506e-014,1.46299e-011,1.02019e-011,-9.95082e-012,-1.43485e-011,2.86271e-013,1.0253e-011,1.04487e-011,6.80012e-014,-1.41419e-011,-1.01282e-011,1.04448e-011,1.44426e-011,3.13277e-013,-1.00812e-011,-9.87113e-012,4.06897e-014,1.46514e-011,1.01966e-011,-9.88556e-012,-1.43404e-011,2.79637e-013,1.02142e-011,1.04328e-011,8.6875e-015,-1.41158e-011,-1.01672e-011,1.04549e-011,1.44506e-011,2.37421e-013,-1.01364e-011,-9.94989e-012,
1.26832e-011,-4.35207e-014,-1.16795e-011,-4.92725e-012,8.96128e-012,8.87698e-012,-4.83472e-012,-1.1738e-011,3.58602e-014,1.25941e-011,4.83238e-012,-1.17659e-011,-8.95686e-012,8.91878e-012,1.17138e-011,-4.91313e-012,-1.26736e-011,-5.22637e-014,1.17063e-011,4.84612e-012,-8.91567e-012,-8.97034e-012,4.84987e-012,1.16682e-011,4.13558e-015,-1.26697e-011,-4.79108e-012,1.16647e-011,8.99604e-012,-8.95933e-012,-1.16197e-011,4.87874e-012,1.26945e-011,5.12645e-014,-1.16925e-011,-4.73149e-012,8.95709e-012,9.0339e-012,-4.88354e-012,-1.16622e-011,-3.44724e-014,1.27489e-011,4.8743e-012,-1.16256e-011,-8.96426e-012,9.03499e-012,1.16785e-011,-4.72875e-012,
1.93179e-014,-1.13615e-011,1.7486e-015,1.13277e-011,-1.30451e-015,-1.13628e-011,2.7478e-015,1.13266e-011,-3.44169e-015,-1.13621e-011,1.03251e-014,1.13294e-011,6.245e-015,-1.13631e-011,8.29892e-015,1.13382e-011,-2.21767e-014,-1.13631e-011,-3.66374e-014,1.13473e-011,-4.89608e-014,-1.13453e-011,-4.4742e-014,1.1343e-011,-7.29694e-014,-1.13487e-011,-4.56024e-014,1.13395e-011,-4.94882e-014,-1.1351e-011,-4.17999e-014,1.13362e-011,-2.14273e-014,-1.13341e-011,3.96905e-015,1.13448e-011,7.49401e-015,-1.13332e-011,3.66374e-015,1.13542e-011,3.55271e-015,-1.13325e-011,-3.02258e-014,1.13479e-011,-2.84495e-014,-1.13655e-011,-3.85247e-014,1.13047e-011,
-1.0298e-011,4.32987e-015,9.54312e-012,-3.93918e-012,-7.28888e-012,7.30735e-012,3.98989e-012,-9.54017e-012,3.17246e-014,1.02789e-011,-3.91501e-012,-9.56961e-012,7.25867e-012,7.24763e-012,-9.49876e-012,-3.99816e-012,1.03132e-011,-1.19321e-013,-9.51987e-012,3.83366e-012,7.28309e-012,-7.43933e-012,-3.94582e-012,9.40401e-012,-3.47777e-014,-1.04566e-011,3.91706e-012,9.40389e-012,-7.32323e-012,-7.42276e-012,9.46332e-012,3.84942e-012,-1.03623e-011,-1.32644e-013,9.42992e-012,-4.04332e-012,-7.39571e-012,7.15206e-012,3.78794e-012,-9.57201e-012,-1.4222e-013,1.0223e-011,-4.04593e-012,-9.55418e-012,7.23915e-012,7.24387e-012,-9.59147e-012,-3.97141e-012,
-2.06779e-014,9.4251e-012,-6.7141e-012,-6.67238e-012,9.44064e-012,-3.85803e-014,-6.69853e-012,6.69462e-012,-3.51941e-014,-9.5228e-012,6.69645e-012,6.67316e-012,-9.49646e-012,-2.44249e-014,6.7011e-012,-6.70258e-012,-5.44009e-015,9.45972e-012,-6.64196e-012,-6.72762e-012,9.49531e-012,-4.43257e-014,-6.62451e-012,6.63627e-012,1.88183e-014,-9.51274e-012,6.74438e-012,6.59697e-012,-9.43981e-012,-5.86475e-014,6.72858e-012,-6.79218e-012,1.95399e-014,9.37458e-012,-6.64502e-012,-6.77805e-012,9.44389e-012,-5.87308e-014,-6.66821e-012,6.6078e-012,-1.14631e-014,-9.4828e-012,6.65515e-012,6.61851e-012,-9.50301e-012,-4.95437e-014,6.59837e-012,-6.7551e-012,
8.74907e-012,1.56264e-014,-3.37291e-012,8.09913e-012,-6.15383e-012,-6.19744e-012,8.07816e-012,-3.30905e-012,1.31839e-014,8.72022e-012,-8.06774e-012,-3.32867e-012,6.22426e-012,-6.17129e-012,3.41166e-012,8.14429e-012,-8.71564e-012,7.37743e-014,3.43031e-012,-8.0233e-012,6.28017e-012,6.26083e-012,-7.97961e-012,3.40447e-012,1.04666e-013,-8.70716e-012,8.19442e-012,3.33703e-012,-6.0616e-012,6.17026e-012,-3.23214e-012,-8.11562e-012,8.79964e-012,-1.57374e-014,-3.29223e-012,8.13513e-012,-6.17639e-012,-6.10804e-012,8.17166e-012,-3.2789e-012,5.70655e-014,8.88081e-012,-8.0061e-012,-3.29564e-012,6.31208e-012,-6.14481e-012,3.43492e-012,8.09341e-012,
5.09037e-014,-8.17518e-012,8.20026e-012,-6.39488e-014,8.43492e-014,8.11998e-012,-8.09065e-012,-1.96787e-014,8.10185e-014,-8.20599e-012,8.24883e-012,-4.54359e-014,9.92817e-014,8.21407e-012,-8.17432e-012,2.25375e-014,3.56937e-014,-8.24951e-012,8.18284e-012,2.66731e-014,-4.32987e-014,8.12821e-012,-8.09633e-012,-6.19227e-014,3.78031e-014,-8.14861e-012,8.10774e-012,-5.66491e-014,-1.22125e-014,8.03278e-012,-8.14823e-012,-7.29972e-014,-2.07889e-014,-8.20208e-012,8.201e-012,-5.67324e-014,3.81639e-014,8.13855e-012,-8.19027e-012,-3.40838e-014,-3.63598e-015,-8.2411e-012,8.17681e-012,1.53211e-014,-1.13021e-013,8.12195e-012,-8.15181e-012,-4.9627e-014,
-7.6756e-012,6.93612e-014,-2.99591e-012,-7.00942e-012,5.34563e-012,-5.4291e-012,7.07687e-012,2.92487e-012,3.30569e-014,7.7349e-012,-7.12625e-012,3.03196e-012,-5.47357e-012,-5.33708e-012,2.89718e-012,-6.98472e-012,7.67875e-012,8.84015e-014,2.91084e-012,7.18342e-012,-5.49357e-012,5.53035e-012,-7.17479e-012,-2.87897e-012,-4.93772e-014,-7.64334e-012,7.07571e-012,-2.87426e-012,5.39163e-012,5.51166e-012,-3.03237e-012,7.10937e-012,-7.72019e-012,-3.92186e-014,-2.98719e-012,-7.09472e-012,5.39828e-012,-5.35286e-012,7.00281e-012,2.98254e-012,-9.60898e-014,7.65271e-012,-7.08352e-012,2.86651e-012,-5.41128e-012,-5.50468e-012,2.9268e-012,-7.15594e-012,
-1.58207e-014,7.35562e-012,-5.10295e-012,5.17988e-012,-7.18736e-012,5.81479e-014,-5.01821e-012,-4.99315e-012,8.25728e-014,-7.04956e-012,5.13299e-012,-4.94288e-012,7.27363e-012,1.48048e-013,5.14933e-012,5.28611e-012,3.82472e-014,7.43064e-012,-5.08406e-012,5.24453e-012,-7.15501e-012,1.06332e-013,-5.05884e-012,-4.97449e-012,4.60465e-014,-7.14705e-012,5.14477e-012,-5.07444e-012,7.24706e-012,3.85803e-015,5.15726e-012,5.08083e-012,1.04999e-013,7.14655e-012,-4.98348e-012,5.13761e-012,-7.13983e-012,1.04361e-013,-5.08354e-012,-5.03049e-012,2.28428e-014,-7.20143e-012,5.15783e-012,-5.01138e-012,7.23964e-012,1.35891e-013,5.09826e-012,5.16193e-012,
6.72469e-012,5.39846e-014,6.20407e-012,2.6129e-012,4.72963e-012,4.84317e-012,2.53514e-012,6.30559e-012,-3.72202e-014,6.85264e-012,-2.60603e-012,6.4021e-012,-4.80516e-012,4.93941e-012,-6.33166e-012,2.73997e-012,-6.92056e-012,1.46577e-013,-6.36527e-012,-2.46807e-012,-4.87929e-012,-4.66278e-012,-2.6609e-012,-6.16412e-012,2.42584e-014,-6.7456e-012,2.62693e-012,-6.22474e-012,4.85403e-012,-4.68098e-012,6.36183e-012,-2.52837e-012,6.84283e-012,3.39728e-014,6.37834e-012,2.67679e-012,4.96719e-012,4.83329e-012,2.7473e-012,6.3723e-012,6.8695e-014,6.94708e-012,-2.63707e-012,6.34537e-012,-4.85112e-012,4.86097e-012,-6.29013e-012,2.72199e-012,
-5.50116e-014,1.67133e-005,-7.25531e-014,1.67133e-005,-8.35998e-014,1.67133e-005,-3.27238e-014,1.67133e-005,5.14866e-014,1.67133e-005,1.19793e-013,1.67133e-005,7.64944e-014,1.67133e-005,-1.96787e-014,1.67133e-005,-2.35811e-013,1.67133e-005,-3.62987e-013,1.67133e-005,-3.90271e-013,1.67133e-005,-3.02341e-013,1.67133e-005,-1.33754e-013,1.67133e-005,-2.96985e-014,1.67133e-005,1.00947e-013,1.67133e-005,1.84658e-013,1.67133e-005,2.26541e-013,1.67133e-005,2.05308e-013,1.67133e-005,1.01336e-013,1.67133e-005,-8.00748e-014,1.67133e-005,-2.95819e-013,1.67133e-005,-4.26686e-013,1.67133e-005,-4.12836e-013,1.67133e-005,-3.68483e-013,1.67133e-005,
-5.98675e-012,-5.93969e-014,-5.43576e-012,2.31201e-012,-4.04599e-012,4.33653e-012,-2.02705e-012,5.69825e-012,3.65069e-013,6.1743e-012,2.73359e-012,5.7212e-012,4.71453e-012,4.39504e-012,6.04314e-012,2.43755e-012,6.5157e-012,1.42775e-013,5.99011e-012,-2.17354e-012,4.61107e-012,-4.16273e-012,2.52937e-012,-5.46821e-012,8.5737e-014,-5.93214e-012,-2.39722e-012,-5.52491e-012,-4.53973e-012,-4.20868e-012,-5.91238e-012,-2.23549e-012,-6.44056e-012,7.28029e-014,-6.00548e-012,2.42931e-012,-4.67791e-012,4.3939e-012,-2.71802e-012,5.78049e-012,-3.98459e-013,6.30222e-012,1.98322e-012,5.85294e-012,3.88473e-012,4.49131e-012,5.27681e-012,2.54745e-012,
9.13714e-014,5.80069e-012,4.311e-012,4.0309e-012,6.09568e-012,-1.73334e-013,4.416e-012,-4.38499e-012,2.35673e-013,-6.13375e-012,-3.94912e-012,-4.42049e-012,-5.66996e-012,-2.35589e-013,-3.94664e-012,3.93291e-012,2.41751e-013,5.71419e-012,4.41691e-012,3.9214e-012,6.1723e-012,-2.85855e-013,4.41539e-012,-4.46976e-012,2.25792e-013,-6.18909e-012,-4.05034e-012,-4.46665e-012,-5.82162e-012,-2.91572e-013,-4.03425e-012,3.85497e-012,1.60538e-013,5.53188e-012,4.38283e-012,3.7766e-012,6.08434e-012,-3.76366e-013,4.34056e-012,-4.61922e-012,1.69725e-013,-6.36226e-012,-3.94934e-012,-4.59537e-012,-5.63619e-012,-4.71012e-013,-3.90403e-012,3.75211e-012,
5.62723e-012,1.13104e-013,2.1505e-012,-5.14119e-012,-3.99336e-012,-3.92749e-012,-5.19761e-012,2.25797e-012,6.4615e-014,5.75069e-012,5.30428e-012,2.25638e-012,4.06864e-012,-3.92011e-012,-2.08772e-012,-5.15511e-012,-5.66239e-012,7.91589e-014,-2.12025e-012,5.27239e-012,4.08476e-012,4.02391e-012,5.30213e-012,-2.17742e-012,8.04079e-014,-5.66745e-012,-5.11913e-012,-2.1035e-012,-3.89245e-012,4.00219e-012,2.22591e-012,5.2562e-012,5.63607e-012,-1.80689e-014,2.2234e-012,-5.25655e-012,-3.97402e-012,-4.10166e-012,-5.13967e-012,2.1079e-012,-1.82632e-014,5.53524e-012,5.15302e-012,2.08727e-012,3.87364e-012,-4.03194e-012,-2.20884e-012,-5.25899e-012,
-1.36002e-014,-5.55124e-012,-5.37176e-012,-1.37446e-013,7.02771e-014,5.21651e-012,5.44155e-012,-2.41501e-013,-1.05943e-013,-5.60083e-012,-5.55213e-012,-3.81362e-014,-3.91354e-015,5.44703e-012,5.47967e-012,-2.3842e-014,2.50355e-014,-5.56526e-012,-5.42588e-012,-1.11744e-013,-2.02616e-014,5.36229e-012,5.40092e-012,-6.63358e-015,4.68792e-014,-5.4169e-012,-5.39085e-012,6.13398e-015,1.28841e-013,5.37261e-012,5.55406e-012,-1.64341e-013,-1.84297e-014,-5.61218e-012,-5.54622e-012,-1.24262e-013,-7.68274e-014,5.44237e-012,5.45185e-012,4.996e-014,1.07192e-013,-5.43808e-012,-5.2422e-012,-8.41271e-014,8.77076e-014,5.24449e-012,5.49356e-012,-2.06696e-013,
-5.31825e-012,-5.61773e-014,1.91985e-012,4.79719e-012,3.6024e-012,-3.73618e-012,-4.8902e-012,-2.00684e-012,-6.65856e-014,5.23298e-012,4.78503e-012,-2.01472e-012,-3.76746e-012,-3.70848e-012,-2.06753e-012,4.86325e-012,5.21863e-012,5.65936e-014,-2.05555e-012,-4.75434e-012,-3.56622e-012,3.76685e-012,4.93094e-012,2.18824e-012,-3.64153e-014,-5.10186e-012,-4.79061e-012,1.98969e-012,3.86227e-012,3.79865e-012,2.04001e-012,-4.65669e-012,-5.22091e-012,7.60503e-015,2.13932e-012,4.75155e-012,3.82514e-012,-3.60614e-012,-4.83463e-012,-1.96212e-012,9.64784e-014,5.12049e-012,5.02704e-012,-2.04853e-012,-3.5941e-012,-3.65945e-012,-2.02581e-012,4.76225e-012,
1.02696e-014,4.5306e-012,3.56795e-012,-4.08604e-012,-5.02176e-012,-4.84252e-013,3.61333e-012,3.07382e-012,1.93179e-014,-5.56938e-012,-3.58985e-012,3.10246e-012,5.06584e-012,-4.98435e-013,-3.5566e-012,-4.12114e-012,-3.9857e-014,4.53143e-012,3.4127e-012,-4.15867e-012,-5.23298e-012,-5.52808e-013,3.43212e-012,2.99822e-012,-8.63198e-014,-5.61953e-012,-3.69616e-012,3.07318e-012,4.89137e-012,-5.05096e-013,-3.74414e-012,-4.12919e-012,-8.58202e-014,4.44905e-012,3.55312e-012,-4.05992e-012,-5.13081e-012,-5.12146e-013,3.41932e-012,3.01774e-012,-1.40193e-013,-5.54237e-012,-3.59716e-012,3.00845e-012,4.92437e-012,-5.16143e-013,-3.72252e-012,-4.05554e-012,
4.91981e-012,6.55032e-014,-4.49948e-012,-1.80159e-012,3.44119e-012,3.50564e-012,-1.87783e-012,-4.48824e-012,-3.11973e-014,4.93031e-012,1.88774e-012,-4.46346e-012,-3.44554e-012,3.46398e-012,4.50254e-012,-1.89218e-012,-4.83502e-012,-8.53206e-014,4.54706e-012,1.72642e-012,-3.45049e-012,-3.48607e-012,1.83087e-012,4.47474e-012,-6.88061e-014,-4.94968e-012,-1.92518e-012,4.42707e-012,3.41985e-012,-3.55807e-012,-4.48835e-012,1.70727e-012,4.86211e-012,-1.80495e-013,-4.51977e-012,-2.11477e-012,3.37524e-012,3.21705e-012,-1.98261e-012,-4.72196e-012,-8.61811e-014,4.56099e-012,1.73732e-012,-4.74806e-012,-3.47248e-012,3.21765e-012,4.46e-012,-1.9578e-012,
-1.52656e-015,-4.75173e-012,1.38778e-016,4.70801e-012,-3.88578e-016,-4.72777e-012,3.05311e-016,4.70751e-012,-2.77556e-016,-4.72819e-012,9.15934e-016,4.72997e-012,-1.14353e-014,-4.73213e-012,-2.70894e-014,4.71267e-012,1.03806e-014,-4.76291e-012,7.53564e-014,4.6988e-012,6.93057e-014,-4.74551e-012,9.71168e-014,4.69028e-012,9.90874e-014,-4.70454e-012,9.71445e-014,4.77213e-012,6.95555e-014,-4.66394e-012,7.54674e-014,4.76369e-012,1.12133e-014,-4.64598e-012,-2.67009e-014,4.75039e-012,-1.05471e-014,-4.67695e-012,8.88178e-016,4.73224e-012,6.13398e-015,-4.6971e-012,2.7145e-014,4.6656e-012,2.70894e-014,-4.66124e-012,1.60427e-014,4.7822e-012,
-4.55772e-012,1.05749e-014,4.23239e-012,-1.70219e-012,-3.23651e-012,3.28693e-012,1.72092e-012,-4.14752e-012,3.82749e-014,4.63296e-012,-1.63697e-012,-4.04075e-012,3.40761e-012,3.40429e-012,-4.0051e-012,-1.627e-012,4.91351e-012,1.61565e-013,-3.93413e-012,1.98375e-012,3.60893e-012,-2.93526e-012,-1.30518e-012,4.57889e-012,4.40176e-013,-4.0847e-012,2.19863e-012,4.80153e-012,-2.81528e-012,-2.59278e-012,4.69383e-012,2.39249e-012,-4.09336e-012,7.31526e-013,4.61073e-012,-9.93566e-013,-2.84631e-012,4.00646e-012,2.11051e-012,-3.3904e-012,2.55879e-013,5.45891e-012,-1.60999e-012,-3.39011e-012,3.21207e-012,4.0045e-012,-4.37936e-012,-9.71501e-013,
